DateTime,Latitude,Longitude,Vehicle_Count,Speed,Congestion_Level,Weather,Road_Name,Traffic_Signal,Accident,Hour,Day,Month,Year,DayOfWeek,Weekday,IsWeekend,PeakHour,Minute,TimeSlot,Alternative_Route,Estimated_Delay
2026-08-16 00:20:00,17.41389409989307,78.44705545421664,67,69,Low,0,1,0,0,0,16,8,2026,3,6,1,2,20,Night,No Alternate Route,0
2026-08-16 00:25:00,17.41292696676412,78.45006853711631,26,69,Low,3,1,0,0,0,16,8,2026,3,6,1,2,25,Night,No Alternate Route,0
2026-08-16 00:30:00,17.49661950295059,78.39046637599459,66,69,Low,0,3,1,0,0,16,8,2026,3,6,1,2,30,Night,No Alternate Route,0
2026-08-16 00:35:00,17.38326742086092,78.48828831974036,65,69,Low,2,0,1,0,0,16,8,2026,3,6,1,2,35,Night,No Alternate Route,0
2026-08-16 00:40:00,17.49573022529321,78.39077024495859,26,65,Low,2,3,2,0,0,16,8,2026,3,6,1,2,40,Night,No Alternate Route,0
2026-08-16 00:45:00,17.44963177667538,78.3818173364221,78,77,Low,2,2,1,0,0,16,8,2026,3,6,1,2,45,Night,No Alternate Route,0
2026-08-16 00:50:00,17.41251140230289,78.4490297818769,21,63,Low,0,1,2,0,0,16,8,2026,3,6,1,2,50,Night,No Alternate Route,0
2026-08-16 00:55:00,17.4250373732352,78.47513765424634,22,69,Low,1,4,1,0,0,16,8,2026,3,6,1,2,55,Night,No Alternate Route,0
2026-08-16 01:00:00,17.42274522350178,78.47363062404733,78,62,Low,2,4,2,0,1,16,8,2026,3,6,1,2,0,Night,No Alternate Route,0
2026-08-16 01:05:00,17.45093456818526,78.38132051720322,41,75,Low,0,2,0,0,1,16,8,2026,3,6,1,2,5,Night,No Alternate Route,0
2026-08-16 01:10:00,17.4511905034469,78.38236723668024,44,66,Low,3,2,0,0,1,16,8,2026,3,6,1,2,10,Night,No Alternate Route,0
2026-08-16 01:15:00,17.41370668130208,78.44667706558354,73,64,Low,1,1,2,0,1,16,8,2026,3,6,1,2,15,Night,No Alternate Route,0
2026-08-16 01:20:00,17.4125365448786,78.44803409168587,40,60,Low,0,1,2,0,1,16,8,2026,3,6,1,2,20,Night,No Alternate Route,0
2026-08-16 01:25:00,17.42300140151212,78.47538235270432,72,65,Low,0,4,2,0,1,16,8,2026,3,6,1,2,25,Night,No Alternate Route,0
2026-08-16 01:30:00,17.49505180444865,78.39084657931006,23,78,Low,1,3,2,0,1,16,8,2026,3,6,1,2,30,Night,No Alternate Route,0
2026-08-16 01:35:00,17.41321287162323,78.4477598495989,64,73,Low,0,1,0,0,1,16,8,2026,3,6,1,2,35,Night,No Alternate Route,0
2026-08-16 01:40:00,17.38438046543906,78.4881026117358,56,60,Low,2,0,1,0,1,16,8,2026,3,6,1,2,40,Night,No Alternate Route,0
2026-08-16 01:45:00,17.4145538787518,78.44875484218684,53,71,Low,2,1,0,0,1,16,8,2026,3,6,1,2,45,Night,No Alternate Route,0
2026-08-16 01:50:00,17.38412836220897,78.48609169719336,56,70,Low,3,0,1,0,1,16,8,2026,3,6,1,2,50,Night,No Alternate Route,0
2026-08-16 01:55:00,17.38600641133369,78.48497487190062,42,66,Low,0,0,1,0,1,16,8,2026,3,6,1,2,55,Night,No Alternate Route,0
2026-08-16 02:00:00,17.45142493340322,78.38365283501027,39,77,Low,0,2,1,0,2,16,8,2026,3,6,1,2,0,Night,No Alternate Route,0
2026-08-16 02:05:00,17.45021624827302,78.38408941306398,42,76,Low,0,2,1,0,2,16,8,2026,3,6,1,2,5,Night,No Alternate Route,0
2026-08-16 02:10:00,17.42509919902261,78.47253769310504,27,71,Low,3,4,0,0,2,16,8,2026,3,6,1,2,10,Night,No Alternate Route,0
2026-08-16 02:15:00,17.38630648369449,78.48725364673071,71,66,Low,0,0,0,0,2,16,8,2026,3,6,1,2,15,Night,No Alternate Route,0
2026-08-16 02:20:00,17.41237116149696,78.44965977780728,26,69,Low,3,1,2,0,2,16,8,2026,3,6,1,2,20,Night,No Alternate Route,0
2026-08-16 02:25:00,17.49611171609471,78.38970315408753,71,80,Low,3,3,1,0,2,16,8,2026,3,6,1,2,25,Night,No Alternate Route,0
2026-08-16 02:30:00,17.44958211266394,78.38396300674016,39,65,Low,1,2,0,0,2,16,8,2026,3,6,1,2,30,Night,No Alternate Route,0
2026-08-16 02:35:00,17.42491518201011,78.47471707386171,44,67,Low,2,4,2,0,2,16,8,2026,3,6,1,2,35,Night,No Alternate Route,0
2026-08-16 02:40:00,17.41227433712148,78.44886773932498,63,78,Low,1,1,1,0,2,16,8,2026,3,6,1,2,40,Night,No Alternate Route,0
2026-08-16 02:45:00,17.44947008742232,78.38384384634708,63,69,Low,0,2,0,0,2,16,8,2026,3,6,1,2,45,Night,No Alternate Route,0
2026-08-16 02:50:00,17.49520132439805,78.39190274117526,31,62,Low,2,3,0,0,2,16,8,2026,3,6,1,2,50,Night,No Alternate Route,0
2026-08-16 02:55:00,17.41256380036997,78.449538117443,74,76,Low,1,1,1,1,2,16,8,2026,3,6,1,2,55,Night,No Alternate Route,0
2026-08-16 03:00:00,17.41339881540452,78.44791608738545,54,75,Low,0,1,0,0,3,16,8,2026,3,6,1,2,0,Night,No Alternate Route,0
2026-08-16 03:05:00,17.38515744951119,78.48763468612097,62,69,Low,1,0,2,0,3,16,8,2026,3,6,1,2,5,Night,No Alternate Route,0
2026-08-16 03:10:00,17.38422546021211,78.48777008240646,67,74,Low,3,0,0,0,3,16,8,2026,3,6,1,2,10,Night,No Alternate Route,0
2026-08-16 03:15:00,17.42548861331969,78.47412778111382,41,71,Low,1,4,2,0,3,16,8,2026,3,6,1,2,15,Night,No Alternate Route,0
2026-08-16 03:20:00,17.42535859911694,78.4747525907828,49,74,Low,3,4,0,0,3,16,8,2026,3,6,1,2,20,Night,No Alternate Route,0
2026-08-16 03:25:00,17.38490654420673,78.4847308006631,78,60,Low,3,0,1,0,3,16,8,2026,3,6,1,2,25,Night,No Alternate Route,0
2026-08-16 03:30:00,17.38582149760269,78.48772119049082,80,63,Low,3,0,2,0,3,16,8,2026,3,6,1,2,30,Night,No Alternate Route,0
2026-08-16 03:35:00,17.38556884542255,78.48588772756698,63,63,Low,2,0,2,0,3,16,8,2026,3,6,1,2,35,Night,No Alternate Route,0
2026-08-16 03:40:00,17.49574310031702,78.39138572121321,36,62,Low,3,3,2,1,3,16,8,2026,3,6,1,2,40,Night,No Alternate Route,0
2026-08-16 03:45:00,17.49653300457678,78.39024771939617,59,80,Low,3,3,0,0,3,16,8,2026,3,6,1,2,45,Night,No Alternate Route,0
2026-08-16 03:50:00,17.3836302382729,78.48574288510885,53,76,Low,2,0,1,0,3,16,8,2026,3,6,1,2,50,Night,No Alternate Route,0
2026-08-16 03:55:00,17.41303542438655,78.44976426948831,51,60,Low,2,1,1,0,3,16,8,2026,3,6,1,2,55,Night,No Alternate Route,0
2026-08-16 04:00:00,17.44892664916626,78.38337400920591,75,62,Low,3,2,0,0,4,16,8,2026,3,6,1,2,0,Night,No Alternate Route,0
2026-08-16 04:05:00,17.49391614795667,78.39225186598662,37,61,Low,1,3,0,0,4,16,8,2026,3,6,1,2,5,Night,No Alternate Route,0
2026-08-16 04:10:00,17.41150800186617,78.44711808331853,47,69,Low,0,1,1,0,4,16,8,2026,3,6,1,2,10,Night,No Alternate Route,0
2026-08-16 04:15:00,17.42478135378597,78.47525657485092,50,70,Low,0,4,1,0,4,16,8,2026,3,6,1,2,15,Night,No Alternate Route,0
2026-08-16 04:20:00,17.45125756574518,78.38190929037188,57,65,Low,0,2,2,0,4,16,8,2026,3,6,1,2,20,Night,No Alternate Route,0
2026-08-16 04:25:00,17.41152068483341,78.45004703427969,53,66,Low,0,1,2,0,4,16,8,2026,3,6,1,2,25,Night,No Alternate Route,0
2026-08-16 04:30:00,17.4521682227971,78.38202911690463,26,72,Low,0,2,2,0,4,16,8,2026,3,6,1,2,30,Night,No Alternate Route,0
2026-08-16 04:35:00,17.38545455366399,78.48516030036457,60,64,Low,1,0,1,0,4,16,8,2026,3,6,1,2,35,Night,No Alternate Route,0
2026-08-16 04:40:00,17.38519757884257,78.48648464620726,59,66,Low,2,0,2,0,4,16,8,2026,3,6,1,2,40,Night,No Alternate Route,0
2026-08-16 04:45:00,17.42224430865773,78.47408028302267,60,72,Low,3,4,2,0,4,16,8,2026,3,6,1,2,45,Night,No Alternate Route,0
2026-08-16 04:50:00,17.44902550272624,78.38072772262656,71,78,Low,2,2,2,0,4,16,8,2026,3,6,1,2,50,Night,No Alternate Route,0
2026-08-16 04:55:00,17.42538229957975,78.47328174837156,54,76,Low,0,4,0,0,4,16,8,2026,3,6,1,2,55,Night,No Alternate Route,0
2026-08-16 05:00:00,17.49515962539644,78.39081626157855,179,52,Moderate,2,3,0,0,5,16,8,2026,3,6,1,2,0,Morning,No Alternate Route,5
2026-08-16 05:05:00,17.45008477058586,78.38178653847952,179,44,Moderate,2,2,1,0,5,16,8,2026,3,6,1,2,5,Morning,No Alternate Route,5
2026-08-16 05:10:00,17.45059227390303,78.38263636864716,152,40,Moderate,2,2,2,0,5,16,8,2026,3,6,1,2,10,Morning,No Alternate Route,5
2026-08-16 05:15:00,17.45096943649453,78.38273418666212,167,52,Moderate,3,2,0,0,5,16,8,2026,3,6,1,2,15,Morning,No Alternate Route,5
2026-08-16 05:20:00,17.49409329635517,78.39007480770903,80,67,Low,1,3,2,0,5,16,8,2026,3,6,1,2,20,Morning,No Alternate Route,0
2026-08-16 05:25:00,17.38446273502083,78.48636748648778,121,42,Moderate,1,0,1,0,5,16,8,2026,3,6,1,2,25,Morning,No Alternate Route,5
2026-08-16 05:30:00,17.41431126246395,78.44970758117199,149,40,Moderate,1,1,0,0,5,16,8,2026,3,6,1,2,30,Morning,No Alternate Route,5
2026-08-16 05:35:00,17.41222440041533,78.44627559577685,165,60,Moderate,2,1,2,0,5,16,8,2026,3,6,1,2,35,Morning,No Alternate Route,5
2026-08-16 05:40:00,17.41369398821743,78.44896274024089,116,55,Moderate,3,1,0,0,5,16,8,2026,3,6,1,2,40,Morning,No Alternate Route,5
2026-08-16 05:45:00,17.38376919293582,78.4871544668583,176,44,Moderate,1,0,2,0,5,16,8,2026,3,6,1,2,45,Morning,No Alternate Route,5
2026-08-16 05:50:00,17.49432282477978,78.3914650590364,173,55,Moderate,1,3,1,0,5,16,8,2026,3,6,1,2,50,Morning,No Alternate Route,5
2026-08-16 05:55:00,17.41233006225708,78.44767770017832,99,68,Low,1,1,2,0,5,16,8,2026,3,6,1,2,55,Morning,No Alternate Route,0
2026-08-16 06:00:00,17.38526499600684,78.48570409937979,116,45,Moderate,0,0,0,0,6,16,8,2026,3,6,1,2,0,Morning,No Alternate Route,5
2026-08-16 06:05:00,17.3850429304725,78.48715023657897,174,41,Moderate,3,0,1,0,6,16,8,2026,3,6,1,2,5,Morning,No Alternate Route,5
2026-08-16 06:10:00,17.38357233871863,78.48658397007594,112,60,Moderate,3,0,2,0,6,16,8,2026,3,6,1,2,10,Morning,No Alternate Route,5
2026-08-16 06:15:00,17.42370259368213,78.4725834267364,108,50,Moderate,2,4,1,0,6,16,8,2026,3,6,1,2,15,Morning,No Alternate Route,5
2026-08-16 06:20:00,17.42345438226866,78.47358150396147,80,69,Low,1,4,2,0,6,16,8,2026,3,6,1,2,20,Morning,No Alternate Route,0
2026-08-16 06:25:00,17.38637281079513,78.48482456260244,174,54,Moderate,3,0,1,0,6,16,8,2026,3,6,1,2,25,Morning,No Alternate Route,5
2026-08-16 06:30:00,17.45148762236828,78.3812836635579,95,78,Low,3,2,2,0,6,16,8,2026,3,6,1,2,30,Morning,No Alternate Route,0
2026-08-16 06:35:00,17.45025723399961,78.3829367279481,149,55,Moderate,0,2,2,0,6,16,8,2026,3,6,1,2,35,Morning,No Alternate Route,5
2026-08-16 06:40:00,17.45125029348863,78.38217791986102,93,67,Low,2,2,0,0,6,16,8,2026,3,6,1,2,40,Morning,No Alternate Route,0
2026-08-16 06:45:00,17.45191508089832,78.38258707105899,170,42,Moderate,0,2,0,0,6,16,8,2026,3,6,1,2,45,Morning,No Alternate Route,5
2026-08-16 06:50:00,17.49651617765028,78.39259220997785,172,55,Moderate,1,3,2,0,6,16,8,2026,3,6,1,2,50,Morning,No Alternate Route,5
2026-08-16 06:55:00,17.4256771503956,78.47549307281201,87,64,Low,1,4,1,1,6,16,8,2026,3,6,1,2,55,Morning,No Alternate Route,0
2026-08-16 07:00:00,17.3857317828166,78.4877182263391,474,38,High,1,0,0,0,7,16,8,2026,3,6,1,1,0,Morning,No Alternate Route,15
2026-08-16 07:05:00,17.49570552829735,78.39303063541628,524,37,High,1,3,2,0,7,16,8,2026,3,6,1,1,5,Morning,No Alternate Route,15
2026-08-16 07:10:00,17.44927175771313,78.38190733310614,662,20,Severe,1,2,1,0,7,16,8,2026,3,6,1,1,10,Morning,No Alternate Route,30
2026-08-16 07:15:00,17.49418758676342,78.39158162758238,697,20,Severe,0,3,1,0,7,16,8,2026,3,6,1,1,15,Morning,No Alternate Route,30
2026-08-16 07:20:00,17.49626596424944,78.3935939694454,478,38,High,3,3,2,0,7,16,8,2026,3,6,1,1,20,Morning,No Alternate Route,15
2026-08-16 07:25:00,17.49663676127608,78.3913489085006,677,14,Severe,2,3,2,0,7,16,8,2026,3,6,1,1,25,Morning,No Alternate Route,30
2026-08-16 07:30:00,17.38347333893586,78.48863121666754,497,21,High,1,0,1,0,7,16,8,2026,3,6,1,1,30,Morning,No Alternate Route,15
2026-08-16 07:35:00,17.41252435823812,78.44832699604318,503,40,High,3,1,2,0,7,16,8,2026,3,6,1,1,35,Morning,No Alternate Route,15
2026-08-16 07:40:00,17.42211431960082,78.47551200888958,663,18,Severe,0,4,0,0,7,16,8,2026,3,6,1,1,40,Morning,No Alternate Route,30
2026-08-16 07:45:00,17.38364387115633,78.4881274761337,499,39,High,3,0,2,0,7,16,8,2026,3,6,1,1,45,Morning,No Alternate Route,15
2026-08-16 07:50:00,17.41273838993183,78.44992024971803,692,11,Severe,2,1,0,0,7,16,8,2026,3,6,1,1,50,Morning,No Alternate Route,30
2026-08-16 07:55:00,17.49597689463215,78.39000606900088,510,24,High,2,3,2,0,7,16,8,2026,3,6,1,1,55,Morning,No Alternate Route,15
2026-08-16 08:00:00,17.42520933768093,78.47454236420059,543,22,High,0,4,2,0,8,16,8,2026,3,6,1,1,0,Morning,No Alternate Route,15
2026-08-16 08:05:00,17.41426822903386,78.44652855240795,600,20,High,1,1,0,0,8,16,8,2026,3,6,1,1,5,Morning,No Alternate Route,15
2026-08-16 08:10:00,17.42441879560256,78.47543324269121,473,24,High,3,4,0,0,8,16,8,2026,3,6,1,1,10,Morning,No Alternate Route,15
2026-08-16 08:15:00,17.49526337498717,78.39099222142863,672,19,Severe,2,3,1,0,8,16,8,2026,3,6,1,1,15,Morning,No Alternate Route,30
2026-08-16 08:20:00,17.49632042106364,78.39098164346144,524,30,High,1,3,1,0,8,16,8,2026,3,6,1,1,20,Morning,No Alternate Route,15
2026-08-16 08:25:00,17.41113096065493,78.44620748631074,574,27,High,1,1,1,0,8,16,8,2026,3,6,1,1,25,Morning,No Alternate Route,15
2026-08-16 08:30:00,17.49380673472679,78.39150217304825,620,15,Severe,2,3,1,0,8,16,8,2026,3,6,1,1,30,Morning,No Alternate Route,30
2026-08-16 08:35:00,17.42309183100567,78.47538916599551,593,35,High,0,4,1,0,8,16,8,2026,3,6,1,1,35,Morning,No Alternate Route,15
2026-08-16 08:40:00,17.410681994322,78.4492837711689,687,15,Severe,1,1,2,0,8,16,8,2026,3,6,1,1,40,Morning,No Alternate Route,30
2026-08-16 08:45:00,17.38457897011794,78.4857083641612,635,14,Severe,2,0,1,0,8,16,8,2026,3,6,1,1,45,Morning,No Alternate Route,30
2026-08-16 08:50:00,17.42533982536902,78.4748898118488,452,32,High,3,4,2,0,8,16,8,2026,3,6,1,1,50,Morning,No Alternate Route,15
2026-08-16 08:55:00,17.41224425785174,78.44876776470802,663,13,Severe,2,1,0,0,8,16,8,2026,3,6,1,1,55,Morning,No Alternate Route,30
2026-08-16 09:00:00,17.45040585977834,78.38439975641933,524,25,High,3,2,1,0,9,16,8,2026,3,6,1,1,0,Morning,No Alternate Route,15
2026-08-16 09:05:00,17.38635863920268,78.48640309750462,636,11,Severe,3,0,2,0,9,16,8,2026,3,6,1,1,5,Morning,No Alternate Route,30
2026-08-16 09:10:00,17.42230493572633,78.47180088638027,521,37,High,3,4,0,0,9,16,8,2026,3,6,1,1,10,Morning,No Alternate Route,15
2026-08-16 09:15:00,17.41124933025753,78.44754892391768,629,14,Severe,3,1,0,0,9,16,8,2026,3,6,1,1,15,Morning,No Alternate Route,30
2026-08-16 09:20:00,17.41318622129904,78.44866849251191,655,20,Severe,1,1,1,0,9,16,8,2026,3,6,1,1,20,Morning,No Alternate Route,30
2026-08-16 09:25:00,17.4514354447647,78.381730049694,568,32,High,0,2,2,0,9,16,8,2026,3,6,1,1,25,Morning,No Alternate Route,15
2026-08-16 09:30:00,17.42322052410731,78.47514439904118,605,11,Severe,0,4,2,0,9,16,8,2026,3,6,1,1,30,Morning,No Alternate Route,30
2026-08-16 09:35:00,17.49471514538758,78.39032779893182,588,33,High,1,3,0,0,9,16,8,2026,3,6,1,1,35,Morning,No Alternate Route,15
2026-08-16 09:40:00,17.42458354396856,78.47350528784803,647,11,Severe,1,4,2,0,9,16,8,2026,3,6,1,1,40,Morning,No Alternate Route,30
2026-08-16 09:45:00,17.41421884178549,78.44860158521118,671,15,Severe,1,1,0,0,9,16,8,2026,3,6,1,1,45,Morning,No Alternate Route,30
2026-08-16 09:50:00,17.45095251030309,78.38104914114611,620,10,Severe,2,2,2,0,9,16,8,2026,3,6,1,1,50,Morning,No Alternate Route,30
2026-08-16 09:55:00,17.38673571848264,78.48698582076855,592,33,High,2,0,0,0,9,16,8,2026,3,6,1,1,55,Morning,No Alternate Route,15
2026-08-16 10:00:00,17.45183211270376,78.38235085957716,202,48,Moderate,0,2,1,0,10,16,8,2026,3,6,1,1,0,Morning,No Alternate Route,5
2026-08-16 10:05:00,17.45026367542563,78.38295930246393,223,58,Moderate,2,2,1,0,10,16,8,2026,3,6,1,1,5,Morning,No Alternate Route,5
2026-08-16 10:10:00,17.42577271244013,78.47282745373141,340,32,High,3,4,1,0,10,16,8,2026,3,6,1,1,10,Morning,No Alternate Route,15
2026-08-16 10:15:00,17.49524974159796,78.39063542580462,333,35,High,2,3,1,0,10,16,8,2026,3,6,1,1,15,Morning,No Alternate Route,15
2026-08-16 10:20:00,17.45215052233185,78.38336542904169,332,39,High,2,2,1,0,10,16,8,2026,3,6,1,1,20,Morning,No Alternate Route,15
2026-08-16 10:25:00,17.38350990429247,78.48571626477055,218,59,Moderate,2,0,2,0,10,16,8,2026,3,6,1,1,25,Morning,No Alternate Route,5
2026-08-16 10:30:00,17.38592268355861,78.48657030845861,199,55,Moderate,2,0,1,0,10,16,8,2026,3,6,1,1,30,Morning,No Alternate Route,5
2026-08-16 10:35:00,17.38533238884568,78.48751235341737,261,43,Moderate,0,0,2,0,10,16,8,2026,3,6,1,1,35,Morning,No Alternate Route,5
2026-08-16 10:40:00,17.45161081760959,78.38310923872194,214,50,Moderate,3,2,1,0,10,16,8,2026,3,6,1,1,40,Morning,No Alternate Route,5
2026-08-16 10:45:00,17.41432703086428,78.44720296572214,221,48,Moderate,1,1,1,0,10,16,8,2026,3,6,1,1,45,Morning,No Alternate Route,5
2026-08-16 10:50:00,17.38547603696933,78.48831905959811,252,46,Moderate,2,0,2,0,10,16,8,2026,3,6,1,1,50,Morning,No Alternate Route,5
2026-08-16 10:55:00,17.41458966151618,78.44674637519061,203,51,Moderate,1,1,0,0,10,16,8,2026,3,6,1,1,55,Morning,No Alternate Route,5
2026-08-16 11:00:00,17.41338789099214,78.44744016164523,206,58,Moderate,1,1,1,0,11,16,8,2026,3,6,1,2,0,Morning,No Alternate Route,5
2026-08-16 11:05:00,17.42345013715454,78.47538203189514,321,29,High,3,4,0,0,11,16,8,2026,3,6,1,2,5,Morning,No Alternate Route,15
2026-08-16 11:10:00,17.38300283524277,78.48602744977482,340,22,High,3,0,0,0,11,16,8,2026,3,6,1,2,10,Morning,No Alternate Route,15
2026-08-16 11:15:00,17.42220412050517,78.47245782844561,279,50,Moderate,0,4,2,0,11,16,8,2026,3,6,1,2,15,Morning,No Alternate Route,5
2026-08-16 11:20:00,17.38337068453449,78.48717562037031,220,40,Moderate,1,0,2,0,11,16,8,2026,3,6,1,2,20,Morning,No Alternate Route,5
2026-08-16 11:25:00,17.41169084966363,78.44699168439935,235,57,Moderate,1,1,0,0,11,16,8,2026,3,6,1,2,25,Morning,No Alternate Route,5
2026-08-16 11:30:00,17.49538326769928,78.39338284417168,240,56,Moderate,0,3,1,0,11,16,8,2026,3,6,1,2,30,Morning,No Alternate Route,5
2026-08-16 11:35:00,17.45164097704731,78.38145457894029,306,36,High,0,2,2,0,11,16,8,2026,3,6,1,2,35,Morning,No Alternate Route,15
2026-08-16 11:40:00,17.38651001260921,78.4873165901387,222,43,Moderate,1,0,2,0,11,16,8,2026,3,6,1,2,40,Morning,No Alternate Route,5
2026-08-16 11:45:00,17.38451651892732,78.48867875493225,208,52,Moderate,2,0,2,0,11,16,8,2026,3,6,1,2,45,Morning,No Alternate Route,5
2026-08-16 11:50:00,17.38634468705623,78.4857506599421,291,55,Moderate,1,0,0,0,11,16,8,2026,3,6,1,2,50,Morning,No Alternate Route,5
2026-08-16 11:55:00,17.4110724748676,78.4466663212285,303,28,High,0,1,1,0,11,16,8,2026,3,6,1,2,55,Morning,No Alternate Route,15
2026-08-16 12:00:00,17.45193358915928,78.38448479357523,251,58,Moderate,3,2,0,0,12,16,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,5
2026-08-16 12:05:00,17.49338934691427,78.3912426424583,194,57,Moderate,0,3,2,0,12,16,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,5
2026-08-16 12:10:00,17.49477234108015,78.39185808687827,211,49,Moderate,0,3,2,0,12,16,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,5
2026-08-16 12:15:00,17.42504185390042,78.47460385281757,218,46,Moderate,2,4,0,0,12,16,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,5
2026-08-16 12:20:00,17.41225974261591,78.44696523204006,228,51,Moderate,3,1,0,0,12,16,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,5
2026-08-16 12:25:00,17.41236843101521,78.44807134988125,195,58,Moderate,2,1,2,0,12,16,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,5
2026-08-16 12:30:00,17.38671977975538,78.48791582910553,212,42,Moderate,0,0,0,0,12,16,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,5
2026-08-16 12:35:00,17.45235061974816,78.38437246642492,336,27,High,3,2,1,0,12,16,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,15
2026-08-16 12:40:00,17.4236654989269,78.47500430471983,345,31,High,1,4,0,0,12,16,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,15
2026-08-16 12:45:00,17.3844829266071,78.48799802427521,281,52,Moderate,0,0,2,0,12,16,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,5
2026-08-16 12:50:00,17.42513740132575,78.47543673018083,325,23,High,1,4,0,0,12,16,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,15
2026-08-16 12:55:00,17.49509302158115,78.39093395714386,219,52,Moderate,1,3,1,0,12,16,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,5
2026-08-16 13:00:00,17.44977206838068,78.38297344265129,341,38,High,3,2,2,0,13,16,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,15
2026-08-16 13:05:00,17.38537856157476,78.48668042830084,187,43,Moderate,1,0,0,1,13,16,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,5
2026-08-16 13:10:00,17.4227588385599,78.47285396089526,269,40,Moderate,3,4,2,0,13,16,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,5
2026-08-16 13:15:00,17.41221994005389,78.44916684054134,221,46,Moderate,2,1,1,0,13,16,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,5
2026-08-16 13:20:00,17.42282169454177,78.47403765277726,242,40,Moderate,0,4,1,0,13,16,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,5
2026-08-16 13:25:00,17.42510379927597,78.47279610423074,347,37,High,2,4,0,0,13,16,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,15
2026-08-16 13:30:00,17.38491547343169,78.48553067143182,222,48,Moderate,1,0,1,0,13,16,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,5
2026-08-16 13:35:00,17.38639587683731,78.48865382939562,195,46,Moderate,2,0,0,0,13,16,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,5
2026-08-16 13:40:00,17.38359706292286,78.48476303293897,267,58,Moderate,0,0,2,0,13,16,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,5
2026-08-16 13:45:00,17.49299051503888,78.39014070209925,337,38,High,3,3,0,0,13,16,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,15
2026-08-16 13:50:00,17.42491105838965,78.47262597696808,249,55,Moderate,2,4,2,0,13,16,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,5
2026-08-16 13:55:00,17.41163749087727,78.44970094827622,252,55,Moderate,3,1,2,0,13,16,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,5
2026-08-16 14:00:00,17.42203982436597,78.47455098327434,221,43,Moderate,2,4,0,0,14,16,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,5
2026-08-16 14:05:00,17.49388314549232,78.39142624287467,194,46,Moderate,2,3,0,0,14,16,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,5
2026-08-16 14:10:00,17.38533513777049,78.48602277244893,281,53,Moderate,0,0,1,0,14,16,8,2026,3,6,1,2,10,Afternoon,No Alternate Route,5
2026-08-16 14:15:00,17.49591200238149,78.38981228071182,223,55,Moderate,1,3,0,0,14,16,8,2026,3,6,1,2,15,Afternoon,No Alternate Route,5
2026-08-16 14:20:00,17.45031517439613,78.38146462795112,221,54,Moderate,2,2,1,0,14,16,8,2026,3,6,1,2,20,Afternoon,No Alternate Route,5
2026-08-16 14:25:00,17.41169928523563,78.4471403121174,270,60,Moderate,2,1,1,0,14,16,8,2026,3,6,1,2,25,Afternoon,No Alternate Route,5
2026-08-16 14:30:00,17.49499939284254,78.39106363459496,299,55,Moderate,3,3,1,0,14,16,8,2026,3,6,1,2,30,Afternoon,No Alternate Route,5
2026-08-16 14:35:00,17.42522209951432,78.4756358578071,210,55,Moderate,2,4,1,0,14,16,8,2026,3,6,1,2,35,Afternoon,No Alternate Route,5
2026-08-16 14:40:00,17.41358616481467,78.44684105059567,210,59,Moderate,2,1,0,0,14,16,8,2026,3,6,1,2,40,Afternoon,No Alternate Route,5
2026-08-16 14:45:00,17.44870893132731,78.38174734475967,314,38,High,0,2,0,0,14,16,8,2026,3,6,1,2,45,Afternoon,No Alternate Route,15
2026-08-16 14:50:00,17.49648349087025,78.38987324772921,230,60,Moderate,2,3,1,0,14,16,8,2026,3,6,1,2,50,Afternoon,No Alternate Route,5
2026-08-16 14:55:00,17.3865709567715,78.4855919310718,245,55,Moderate,1,0,1,0,14,16,8,2026,3,6,1,2,55,Afternoon,No Alternate Route,5
2026-08-16 15:00:00,17.49473773713546,78.39337738328875,250,59,Moderate,1,3,1,0,15,16,8,2026,3,6,1,2,0,Afternoon,No Alternate Route,5
2026-08-16 15:05:00,17.4121018747635,78.44634253246244,326,38,High,2,1,1,0,15,16,8,2026,3,6,1,2,5,Afternoon,No Alternate Route,15
